Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
106139,The Man Who Knew Infinity: A Life of the Genius Ramanujan,Robert Kanigel,"Kanigel, Robert",,"=""0349104522""","=""9780349104522""",0,4.03,Abacus,Paperback,438,1992,1991,,2023/12/26,to-read,to-read (#4379),to-read,,,,0,0
5546,The Feynman Lectures on Physics,Richard P. Feynman,"Feynman, Richard P.","Robert B. Leighton, Matthew Sands","=""0805390456""","=""9780805390452""",0,4.61,Addison-Wesley,Hardcover,1552,2006,1964,,2023/12/26,to-read,to-read (#4378),to-read,,,,0,0
21989626,Traffic in Towns: A Study of the Long Term Problems of Traffic in Urban Areas (Studies in International Planning History),Colin Buchanan,"Buchanan, Colin",Simon Gunn,"=""1138775991""","=""9781138775992""",0,4.11,Routledge/Taylor & Francis Ltd.,Hardcover,254,2015,1963,,2023/12/26,to-read,to-read (#4376),to-read,,,,0,0
57843262,American Urbanist: How William H. Whyte's Unconventional Wisdom Reshaped Public Life,Richard K. Rein,"Rein, Richard K.",,"=""1642831700""","=""9781642831702""",0,3.65,Island Press,Hardcover,352,2022,2022,,2023/12/26,to-read,to-read (#4375),to-read,,,,0,0
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0679444327""","=""9780679444329""",0,4.48,Random House,Hardcover,640,2010,2010,,2023/12/26,to-read,to-read (#4374),to-read,,,,0,0
123627807,Crossings: How Road Ecology Is Shaping the Future of Our Planet,Ben  Goldfarb,"Goldfarb, Ben",,"=""1324005890""","=""9781324005896""",0,4.43,W. W. Norton & Company,Hardcover,384,2023,2023,,2023/12/26,to-read,to-read (#4373),to-read,,,,0,0
50358526,The Pattern Seekers: How Autism Drives Human Invention,Simon Baron-Cohen,"Baron-Cohen, Simon",,"=""1541647149""","=""9781541647145""",0,3.50,Basic Books,Hardcover,272,2020,2020,,2023/12/25,to-read,to-read (#4372),to-read,,,,0,0
63876683,"Blade Breaker (Realm Breaker, #2)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062872672""","=""9780062872678""",0,3.94,HarperCollins,Paperback,592,2023,2022,,2023/12/25,to-read,to-read (#4371),to-read,,,,0,0
145654427,Seven Percent of Ro Devereux,Ellen O'Clover,"O'Clover, Ellen",,"=""0063255049""","=""9780063255043""",0,3.80,Storytide,Paperback,320,2024,2023,,2023/12/25,to-read,to-read (#4370),to-read,,,,0,0
176443588,The Lost English Girl,Julia  Kelly,"Kelly, Julia",,"=""1982171715""","=""9781982171711""",0,4.10,Gallery Books,Paperback,432,2024,2023,,2023/12/25,to-read,to-read (#4369),to-read,,,,0,0
122765397,Straight Shooter: A Memoir of Second Chances and First Takes,Stephen A. Smith,"Smith, Stephen A.",,"=""1982189509""","=""9781982189501""",0,4.13,Gallery/13A,Paperback,288,2024,2023,,2023/12/25,to-read,to-read (#4368),to-read,,,,0,0
199927646,The Design of Us,Sajni Patel,"Patel, Sajni",,"=""0593547853""","=""9780593547854""",0,3.63,Berkley,Paperback,368,2024,,,2023/12/24,to-read,to-read (#4367),to-read,,,,0,0
